Protein_ID,Length,Mean_IUPred,Disorder_Fraction,Longest_IDR,Mean_IUPred_N50,Disorder_Fraction_N50,Longest_IDR_N50
tr|Q9VFR4|Q9VFR4_DROME,211,0.6920436635071088,0.7914691943127962,122,0.34106186,0.16,4
tr|Q9VUG3|Q9VUG3_DROME,210,0.5641432380952383,0.6190476190476191,111,0.74711488,1.0,50
tr|Q9VYT6|Q9VYT6_DROME,210,0.1887028857142856,0.06666666666666667,9,0.04101743999999999,0.0,0
tr|Q9VGA1|Q9VGA1_DROME,210,0.11066537142857148,0.0,0,0.20829898,0.0,0
tr|Q7JZF5|Q7JZF5_DROME,210,0.25017914285714266,0.047619047619047616,6,0.34064363999999997,0.18,6
sp|Q9VH14|TIMP_DROME,210,0.1695201857142857,0.014285714285714285,3,0.12343298000000001,0.0,0
tr|Q8SZ13|Q8SZ13_DROME,210,0.38446843333333347,0.30952380952380953,27,0.1106375,0.0,0
tr|Q9VEH6|Q9VEH6_DROME,210,0.46943935714285717,0.4666666666666667,66,0.31201244,0.28,14
tr|Q9VXZ7|Q9VXZ7_DROME,210,0.011572761904761905,0.0,0,0.021074940000000004,0.0,0
sp|P54185|OBA5_DROME,210,0.22942860476190471,0.014285714285714285,3,0.19599737999999994,0.0,0
tr|Q8IR09|Q8IR09_DROME,210,0.42062597142857155,0.3333333333333333,31,0.2648948,0.06,2
tr|Q9VY84|Q9VY84_DROME,210,0.31548349999999975,0.2619047619047619,55,0.7325265599999996,1.0,50
tr|Q9VY21|Q9VY21_DROME,210,0.16660673333333334,0.004761904761904762,1,0.2257531,0.02,1
sp|Q9VQE5|PSB2_DROME,210,0.13198040476190473,0.0,0,0.15004112,0.0,0
tr|Q9W5X6|Q9W5X6_DROME,210,0.18211572857142855,0.1380952380952381,29,0.00434394,0.0,0
tr|M9MRP0|M9MRP0_DROME,210,0.30741632380952383,0.18571428571428572,18,0.054399859999999994,0.0,0
sp|Q9V359|VPS28_DROME,210,0.18476197619047616,0.004761904761904762,1,0.22138825999999998,0.02,1
tr|Q9VNN5|Q9VNN5_DROME,210,0.1571134952380952,0.0380952380952381,6,0.14287648,0.04,2
tr|Q9W3R3|Q9W3R3_DROME,210,0.6517851190476189,0.7761904761904762,112,0.48220636,0.32,16
tr|Q9W3T2|Q9W3T2_DROME,209,0.4453189043062203,0.430622009569378,80,0.15979092,0.0,0
sp|Q24439|ATPO_DROME,209,0.1739843205741627,0.0,0,0.16412418000000004,0.0,0
tr|Q8IQB0|Q8IQB0_DROME,209,0.03162036842105263,0.0,0,0.02369418,0.0,0
sp|P20432|GSTD1_DROME,209,0.09418240191387564,0.0,0,0.13425360000000003,0.0,0
tr|Q9VX73|Q9VX73_DROME,209,0.1130834306220096,0.0,0,0.07732434000000002,0.0,0
sp|Q9VX25|UBE2S_DROME,209,0.35595007177033505,0.215311004784689,28,0.4372189800000001,0.26,7
tr|Q9VL94|Q9VL94_DROME,209,0.3502402057416269,0.3492822966507177,55,0.02530666000000001,0.0,0
tr|Q86BM0|Q86BM0_DROME,209,0.1861711196172248,0.0,0,0.19092577999999996,0.0,0
tr|Q9W161|Q9W161_DROME,208,0.6003539374999997,0.6586538461538461,71,0.8017977999999998,1.0,50
tr|Q9W4K0|Q9W4K0_DROME,208,0.2598894807692308,0.13942307692307693,17,0.09589342000000001,0.0,0
tr|Q9VF70|Q9VF70_DROME,208,0.19018545192307681,0.004807692307692308,1,0.23434791999999988,0.02,1
sp|P02517|HSP26_DROME,208,0.4466515961538465,0.28365384615384615,22,0.32151968,0.0,0
tr|Q8IPB0|Q8IPB0_DROME,208,0.025602259615384607,0.0,0,0.06149718,0.0,0
tr|Q7KUI9|Q7KUI9_DROME,208,0.10937824999999998,0.0,0,0.08024857999999999,0.0,0
tr|Q9W127|Q9W127_DROME,208,0.17406089423076918,0.014423076923076924,3,0.13446668,0.0,0
sp|Q8MLY8|RS8_DROME,208,0.42272255769230777,0.35096153846153844,55,0.6583457,1.0,50
tr|Q8T3P2|Q8T3P2_DROME,208,0.3115494375000001,0.23076923076923078,21,0.61249432,0.78,21
tr|O97062|O97062_DROME,208,0.18105934615384606,0.0673076923076923,12,0.16466324,0.0,0
tr|Q9VZZ2|Q9VZZ2_DROME,208,0.35941234615384626,0.17307692307692307,24,0.15603722000000003,0.0,0
tr|Q6IGE2|Q6IGE2_DROME,208,0.009098144230769229,0.0,0,0.007574519999999997,0.0,0
tr|Q9W2Z9|Q9W2Z9_DROME,208,0.3303884759615387,0.1778846153846154,13,0.3142621400000001,0.28,13
sp|Q24188|LBM_DROME,208,0.02670415384615387,0.0,0,0.008814939999999999,0.0,0
sp|Q9I7K0|JUPIT_DROME,208,0.6286472115384617,0.8557692307692307,117,0.5128682400000002,0.66,33
sp|Q8INK9|MSRB_DROME,208,0.37199477884615384,0.2692307692307692,27,0.43202136,0.44,22
tr|Q8IPE7|Q8IPE7_DROME,208,0.7034534615384622,0.8125,72,0.4698784599999999,0.46,17
sp|O18334|RAB6_DROME,208,0.3186735432692307,0.22115384615384615,35,0.11372429999999996,0.0,0
tr|Q8IPJ1|Q8IPJ1_DROME,207,0.04464208212560386,0.004830917874396135,1,0.008510339999999998,0.0,0
sp|P82804|PYM_DROME,207,0.6858641835748792,0.9516908212560387,133,0.6293227400000002,0.92,45
tr|Q9VRY2|Q9VRY2_DROME,207,0.2692506521739131,0.07246376811594203,13,0.19243968000000003,0.0,0
tr|Q7K0Q0|Q7K0Q0_DROME,207,0.24895270048309162,0.20772946859903382,12,0.5716556199999998,0.7,12
tr|Q9V9U9|Q9V9U9_DROME,207,0.3397607729468595,0.2028985507246377,31,0.5822760399999999,0.7,31
tr|Q9VE78|Q9VE78_DROME,207,0.4214869323671499,0.23671497584541062,33,0.63870662,0.84,33
sp|Q9VCK1|GILT2_DROME,207,0.1534189420289855,0.0,0,0.060690299999999996,0.0,0
tr|Q9W136|Q9W136_DROME,207,0.2327953043478263,0.014492753623188406,2,0.3332739999999999,0.06,2
tr|O18338|O18338_DROME,207,0.24077474879227048,0.1111111111111111,23,0.032901360000000004,0.0,0
tr|Q9VRQ2|Q9VRQ2_DROME,207,0.2140401545893721,0.04830917874396135,5,0.14589309999999994,0.0,0
tr|Q9VHK9|Q9VHK9_DROME,207,0.25978366183574875,0.05314009661835749,7,0.22062961999999994,0.04,2
tr|Q9W134|Q9W134_DROME,207,0.3907900144927533,0.34782608695652173,23,0.32575482000000006,0.1,3
tr|O76742|O76742_DROME,207,0.253065884057971,0.0966183574879227,19,0.13855643999999998,0.0,0
tr|A0A0B4JDE0|A0A0B4JDE0_DROME,207,0.4523747826086958,0.4106280193236715,28,0.6075056600000001,0.74,28
tr|A0A0B4KGA5|A0A0B4KGA5_DROME,207,0.47857434299516877,0.43478260869565216,34,0.22341748,0.08,2
tr|Q9VVN7|Q9VVN7_DROME,206,0.317234699029126,0.10194174757281553,16,0.26857818,0.28,14
tr|A8JNQ7|A8JNQ7_DROME,206,0.12813576699029128,0.0970873786407767,8,0.0014580399999999996,0.0,0
tr|Q8MRW1|Q8MRW1_DROME,206,0.2689585631067961,0.1650485436893204,32,0.5484450599999999,0.64,32
tr|Q8MLQ8|Q8MLQ8_DROME,206,0.2123858252427185,0.1796116504854369,21,0.005122399999999999,0.0,0
tr|Q9VFQ4|Q9VFQ4_DROME,206,0.09284333495145633,0.0,0,0.11740156,0.0,0
sp|Q9VK13|MABI_DROME,206,0.46530714077669866,0.3300970873786408,22,0.45448796,0.28,8
tr|Q9VV17|Q9VV17_DROME,206,0.23223353398058247,0.009708737864077669,1,0.19828552000000005,0.02,1
tr|Q9VSC6|Q9VSC6_DROME,206,0.31846523300970897,0.11165048543689321,22,0.47427235999999995,0.38,18
tr|Q9VQ06|Q9VQ06_DROME,206,0.20633015533980587,0.0048543689320388345,1,0.23452552000000002,0.0,0
tr|Q9W310|Q9W310_DROME,206,0.6745208689320391,0.6504854368932039,124,0.2516127,0.12,2
tr|Q9VK61|Q9VK61_DROME,206,0.43563938349514564,0.34951456310679613,25,0.27426416000000003,0.0,0
sp|Q8SXY6|TMEDA_DROME,206,0.1410880631067961,0.0,0,0.1084559,0.0,0
tr|Q9VJC8|Q9VJC8_DROME,206,0.4365752330097087,0.2961165048543689,22,0.4955589,0.44,22
tr|A8JUP5|A8JUP5_DROME,206,0.35454065048543665,0.4320388349514563,47,0.67793544,0.84,39
sp|P05205|HP1_DROME,206,0.6382921747572816,0.7330097087378641,107,0.60570424,0.68,31
tr|Q9VVH8|Q9VVH8_DROME,206,0.5742132038834955,0.5922330097087378,57,0.7350446399999998,0.96,45
tr|A1ZBC3|A1ZBC3_DROME,206,0.47926403398058204,0.3592233009708738,37,0.7397674399999999,0.72,36
tr|Q8IRC8|Q8IRC8_DROME,206,0.024396111650485428,0.0,0,0.05559872,0.0,0
tr|Q0E9N4|Q0E9N4_DROME,206,0.5679752815533983,0.4320388349514563,78,0.33141994,0.0,0
tr|Q9VGD6|Q9VGD6_DROME,206,0.258488849514563,0.0970873786407767,12,0.2597977399999999,0.0,0
tr|Q9VLB0|Q9VLB0_DROME,205,0.5169704975609755,0.5756097560975609,75,0.2514838399999999,0.02,1
tr|Q9VXV1|Q9VXV1_DROME,205,0.08759788780487807,0.0,0,0.09554018000000003,0.0,0
tr|Q9W0Y0|Q9W0Y0_DROME,205,0.0137095756097561,0.0,0,0.01808348,0.0,0
sp|Q9VNE9|RL13A_DROME,205,0.19812879024390231,0.0,0,0.11111486,0.0,0
tr|Q76NP9|Q76NP9_DROME,205,0.1018165707317073,0.0,0,0.10916122,0.0,0
tr|Q8INR8|Q8INR8_DROME,205,0.23917302926829279,0.12195121951219512,25,0.14402747999999999,0.0,0
tr|Q9VGM5|Q9VGM5_DROME,205,0.30385968292682936,0.16585365853658537,15,0.3901787200000001,0.28,14
sp|Q9XYN7|PSB3_DROME,205,0.13677180487804871,0.004878048780487805,1,0.08589508,0.0,0
tr|O18332|O18332_DROME,205,0.23723372195121953,0.1073170731707317,20,0.05062081999999999,0.0,0
tr|Q8IRU2|Q8IRU2_DROME,205,0.007232239024390248,0.0,0,0.016482160000000003,0.0,0
tr|Q9VNR1|Q9VNR1_DROME,205,0.2849483902439022,0.1024390243902439,15,0.32893581999999993,0.12,3
tr|Q7K2B1|Q7K2B1_DROME,205,0.21578112682926828,0.08292682926829269,14,0.21077972000000006,0.06,3
sp|Q7K2Y9|NTAQ1_DROME,205,0.13973133658536577,0.014634146341463415,2,0.06451054000000002,0.0,0
sp|Q01070|ESMC_DROME,205,0.5127457365853657,0.43414634146341463,44,0.44377612,0.14,2
tr|Q8IRX1|Q8IRX1_DROME,205,0.33301299999999995,0.14634146341463414,17,0.28327737999999997,0.18,4
tr|Q7KT25|Q7KT25_DROME,205,0.37931208292682905,0.33170731707317075,29,0.19434854000000001,0.0,0
tr|Q9V3L8|Q9V3L8_DROME,205,0.16245658536585353,0.04878048780487805,10,0.07290974,0.0,0
tr|Q9W227|Q9W227_DROME,205,0.26225246829268306,0.03414634146341464,5,0.13656163999999998,0.0,0
tr|Q9VQX8|Q9VQX8_DROME,205,0.48491411707317067,0.4292682926829268,63,0.7032905199999999,1.0,50
tr|Q9W530|Q9W530_DROME,205,0.2151313512195122,0.07804878048780488,8,0.44191520000000006,0.22,8
tr|Q9VSZ0|Q9VSZ0_DROME,205,0.3597957512195122,0.11707317073170732,5,0.41486939999999994,0.18,5
sp|Q8IH24|MED31_DROME,204,0.3112472205882352,0.31862745098039214,65,0.0854731,0.0,0
tr|Q059A4|Q059A4_DROME,204,0.11192539705882348,0.014705882352941176,3,0.22441912000000008,0.06,3
tr|Q9VDC8|Q9VDC8_DROME,204,0.11219512254901964,0.029411764705882353,3,0.23696943999999995,0.12,3
tr|A8JNT1|A8JNT1_DROME,204,0.052712078431372544,0.0,0,0.033664259999999994,0.0,0
tr|Q8IP78|Q8IP78_DROME,204,0.06395526960784316,0.0,0,0.051726560000000005,0.0,0
tr|Q9V9X3|Q9V9X3_DROME,204,0.11228663235294115,0.0,0,0.08374467999999996,0.0,0
tr|Q9VIN9|Q9VIN9_DROME,204,0.3886690343137249,0.23529411764705882,44,0.4706743200000001,0.5,25
tr|Q9VW02|Q9VW02_DROME,204,0.55513293627451,0.7598039215686274,43,0.38456568,0.38,14
tr|Q9VKZ9|Q9VKZ9_DROME,204,0.2548031715686272,0.25,22,0.5182051200000001,0.46,18
tr|Q9VGJ1|Q9VGJ1_DROME,204,0.15851725,0.0392156862745098,5,0.08216107999999998,0.0,0
tr|Q9VKJ4|Q9VKJ4_DROME,204,0.20617766176470595,0.0,0,0.20409448000000005,0.0,0
tr|Q9W2F5|Q9W2F5_DROME,204,0.31750212254901944,0.2107843137254902,25,0.16314268,0.02,1
tr|Q9VH72|Q9VH72_DROME,204,0.23773237745098044,0.004901960784313725,1,0.24553096000000005,0.0,0
tr|M9PDD8|M9PDD8_DROME,204,0.6174214460784319,0.8137254901960784,96,0.48606766000000007,0.58,29
tr|Q6IGD9|Q6IGD9_DROME,204,0.08563859313725486,0.00980392156862745,1,0.08353068000000001,0.0,0
sp|O17445|RL15_DROME,204,0.3691974313725491,0.25980392156862747,14,0.31829098,0.26,13
tr|Q8T8T9|Q8T8T9_DROME,204,0.018100730392156875,0.0,0,0.01775234000000001,0.0,0
tr|Q8IPW3|Q8IPW3_DROME,204,0.3059854950980392,0.024509803921568627,2,0.32258650000000005,0.06,2
sp|Q9VM17|SOSSB_DROME,204,0.42795527450980386,0.45588235294117646,93,0.1380695,0.0,0
tr|O15971|O15971_DROME,204,0.2237108431372549,0.06372549019607843,11,0.028180579999999997,0.0,0
tr|A1ZAG6|A1ZAG6_DROME,204,0.14816572549019616,0.0196078431372549,3,0.19882976,0.08,3
tr|Q8IN20|Q8IN20_DROME,203,0.46308405911330053,0.27586206896551724,28,0.36377268000000007,0.1,5
sp|Q9VYX7|PGPSA_DROME,203,0.12473948768472902,0.0,0,0.14180073999999998,0.0,0
tr|Q9VYF5|Q9VYF5_DROME,203,0.14790700492610837,0.0,0,0.13117279999999998,0.0,0
tr|Q9W2A6|Q9W2A6_DROME,203,0.10347234975369458,0.0,0,0.050868859999999995,0.0,0
sp|Q9W1Y1|EMC89_DROME,203,0.1752756699507391,0.014778325123152709,2,0.1011383,0.0,0
tr|Q9W103|Q9W103_DROME,203,0.28405066995073863,0.10837438423645321,15,0.1742059799999999,0.0,0
tr|Q9VLW3|Q9VLW3_DROME,203,0.028098891625615793,0.0,0,0.027980340000000006,0.0,0
tr|E1JIJ1|E1JIJ1_DROME,203,0.33591486206896554,0.2660098522167488,34,0.14322015999999993,0.0,0
tr|Q9VH37|Q9VH37_DROME,203,0.18920947290640402,0.0,0,0.15545644,0.0,0
tr|Q9VKU3|Q9VKU3_DROME,203,0.43398951724137924,0.3497536945812808,20,0.34528299999999995,0.1,3
tr|A8DYY2|A8DYY2_DROME,203,0.015754453201970445,0.0,0,0.0049846000000000005,0.0,0
tr|A1ZAA9|A1ZAA9_DROME,203,0.13650934975369453,0.0,0,0.1230682,0.0,0
tr|Q95SH2|Q95SH2_DROME,203,0.4763391625615763,0.39901477832512317,23,0.46155732,0.38,16
sp|Q9VQY9|PSF2_DROME,203,0.22710219704433504,0.09359605911330049,10,0.07031928000000001,0.0,0
tr|Q8IN27|Q8IN27_DROME,203,0.12084232019704437,0.0,0,0.07333228000000001,0.0,0
tr|Q9NGL1|Q9NGL1_DROME,203,0.13441186699507393,0.0,0,0.22350041999999992,0.0,0
tr|Q9VZ03|Q9VZ03_DROME,203,0.6063364285714288,0.6798029556650246,70,0.5786334000000002,0.7,35
tr|Q9W209|Q9W209_DROME,203,0.16357109852216753,0.0,0,0.14725132,0.0,0
sp|Q9VWA2|DCTD_DROME,203,0.25600683743842356,0.019704433497536946,3,0.30247427999999993,0.06,3
sp|P36241|RL19_DROME,203,0.43790517733990153,0.3054187192118227,28,0.32534044,0.0,0
sp|Q9VH39|NDUF4_DROME,203,0.4625839950738917,0.31527093596059114,24,0.55107156,0.48,24
tr|B7YZN3|B7YZN3_DROME,202,0.20800861881188112,0.10891089108910891,22,0.40907998,0.44,22
tr|Q9W1F0|Q9W1F0_DROME,202,0.048636202970297,0.0,0,0.036306019999999994,0.0,0
tr|Q7JVV8|Q7JVV8_DROME,202,0.4420918267326731,0.36633663366336633,23,0.26662241999999997,0.18,8
sp|Q86BF9|OB59A_DROME,202,0.4173930396039603,0.38613861386138615,65,0.27890686000000003,0.3,12
tr|A1Z765|A1Z765_DROME,202,0.436689495049505,0.5148514851485149,40,0.30137294000000003,0.34,13
tr|Q29QL9|Q29QL9_DROME,202,0.13832131188118812,0.0297029702970297,5,0.04164476,0.0,0
tr|Q9VI09|Q9VI09_DROME,202,0.3181492425742574,0.09900990099009901,6,0.21770227999999991,0.0,0
tr|A0A0B4KGH8|A0A0B4KGH8_DROME,202,0.07503728712871287,0.0,0,0.0035233599999999997,0.0,0
tr|A1ZBK9|A1ZBK9_DROME,202,0.13588324752475248,0.034653465346534656,7,0.11943334,0.0,0
tr|Q8IRW0|Q8IRW0_DROME,202,0.5981571930693067,0.6287128712871287,69,0.8452635599999999,1.0,50
tr|Q4ABJ6|Q4ABJ6_DROME,202,0.13202009405940587,0.0,0,0.06161352,0.0,0
tr|Q9VNM6|Q9VNM6_DROME,202,0.2716504851485149,0.1782178217821782,26,0.14211791999999998,0.0,0
tr|Q4V5I6|Q4V5I6_DROME,202,0.6458399257425745,0.8366336633663366,70,0.58384264,0.84,33
tr|Q9VUK2|Q9VUK2_DROME,202,0.31808421782178203,0.2376237623762376,48,0.11932008,0.0,0
tr|Q9W0I7|Q9W0I7_DROME,202,0.1550482673267327,0.0,0,0.22950279999999995,0.0,0
tr|Q9VAI4|Q9VAI4_DROME,202,0.15826932673267327,0.024752475247524754,5,0.35164389999999995,0.1,5
tr|Q9W5X0|Q9W5X0_DROME,201,0.27085875124378106,0.15920398009950248,30,0.06032030000000001,0.0,0
tr|A1Z891|A1Z891_DROME,201,0.08001668159203981,0.01990049751243781,3,0.15306726,0.08,3
tr|Q7K2X4|Q7K2X4_DROME,201,0.13430452238805976,0.04477611940298507,9,0.24275483999999994,0.18,9
tr|Q9VJX1|Q9VJX1_DROME,201,0.2760186666666665,0.0945273631840796,13,0.31186546000000004,0.12,5
sp|P48555|RALA_DROME,201,0.26052587064676613,0.05970149253731343,5,0.2589685,0.04,2
sp|Q9VS59|AKIRN_DROME,201,0.6193496616915419,0.6368159203980099,82,0.7600517799999998,0.84,42
sp|Q9V4L4|KBRAS_DROME,201,0.3295877213930347,0.08955223880597014,17,0.21113965999999998,0.0,0
sp|P10083|AST5_DROME,201,0.5184633930348258,0.572139303482587,43,0.5991922199999999,0.86,43
tr|A1ZAJ3|A1ZAJ3_DROME,201,0.1818175024875621,0.014925373134328358,3,0.23320978000000003,0.06,3
tr|Q9W4M3|Q9W4M3_DROME,201,0.3158052736318409,0.15422885572139303,27,0.14053527999999998,0.0,0
tr|Q8MLS1|Q8MLS1_DROME,201,0.2517130696517414,0.029850746268656716,3,0.22605506000000006,0.0,0
tr|Q9VVX4|Q9VVX4_DROME,201,0.2910817661691541,0.07462686567164178,4,0.34938726000000003,0.06,3
tr|Q9VQ46|Q9VQ46_DROME,201,0.21746952238805978,0.05472636815920398,11,0.14679394,0.0,0
tr|Q7K003|Q7K003_DROME,201,0.6371629452736314,0.5771144278606966,112,0.33461357999999997,0.02,1
tr|Q9VW59|Q9VW59_DROME,201,0.34609260696517413,0.18407960199004975,36,0.6892411799999998,0.74,36
tr|Q9W3E0|Q9W3E0_DROME,201,0.3392873233830846,0.07462686567164178,14,0.3014126,0.0,0
tr|Q9VY14|Q9VY14_DROME,201,0.5644287611940297,0.5870646766169154,72,0.47168434000000004,0.34,15
tr|Q9VJJ0|Q9VJJ0_DROME,201,0.14484433333333335,0.0,0,0.23045666,0.0,0
tr|Q9VPD6|Q9VPD6_DROME,201,0.4716129154228859,0.5522388059701493,35,0.5818081599999999,0.86,25
sp|Q9VAF7|PR99C_DROME,201,0.4594371044776119,0.3034825870646766,50,0.39216791999999984,0.1,3
tr|Q9V3A3|Q9V3A3_DROME,201,0.061311189054726364,0.004975124378109453,1,0.00612592,0.0,0
tr|Q9VBH6|Q9VBH6_DROME,201,0.44760971144278583,0.3383084577114428,37,0.53488916,0.58,27
tr|Q8IRR6|Q8IRR6_DROME,200,0.3953580200000001,0.26,22,0.46666056,0.38,19
tr|Q9VSX2|Q9VSX2_DROME,200,0.2802848550000001,0.09,5,0.13536472000000002,0.0,0
tr|Q9VC86|Q9VC86_DROME,200,0.4999538100000003,0.51,36,0.4438056,0.48,21
sp|Q9V9V9|NAT9_DROME,200,0.2756988449999999,0.09,15,0.38081590000000004,0.2,10
tr|Q4V6K4|Q4V6K4_DROME,200,0.13735339999999996,0.0,0,0.13901439999999998,0.0,0
tr|A1Z9Q2|A1Z9Q2_DROME,200,0.10192791500000001,0.0,0,0.05096238,0.0,0
tr|Q9VMP7|Q9VMP7_DROME,200,0.4888020749999999,0.37,35,0.60864684,0.7,35
sp|Q86BN8|PTPM1_DROME,200,0.16843259999999996,0.0,0,0.07238329999999998,0.0,0
tr|Q9W4S4|Q9W4S4_DROME,200,0.06685509499999993,0.0,0,0.01556258,0.0,0
tr|Q8IRF1|Q8IRF1_DROME,200,0.3756921,0.325,42,0.5412081599999999,0.48,21
tr|Q9VDA3|Q9VDA3_DROME,200,0.08499053000000002,0.0,0,0.06738866,0.0,0
tr|B7Z101|B7Z101_DROME,200,0.3870045449999999,0.285,28,0.25330346,0.02,1
tr|Q9VL75|Q9VL75_DROME,200,0.22088069999999987,0.155,18,0.5417422000000002,0.62,18
sp|Q9VE11|U488_DROME,200,0.43595927999999995,0.28,25,0.48179399999999994,0.58,25
tr|O77259|O77259_DROME,200,0.4085034149999999,0.195,37,0.6422691,0.74,37
tr|A0A0B4LHQ9|A0A0B4LHQ9_DROME,200,0.44454414,0.31,21,0.4382163000000001,0.3,14
tr|Q9VI98|Q9VI98_DROME,200,0.36762016000000003,0.29,33,0.6793608,0.96,25
tr|Q9W389|Q9W389_DROME,200,0.18464039499999987,0.03,6,0.13825800000000002,0.0,0
tr|Q9VEN6|Q9VEN6_DROME,200,0.31916913000000013,0.095,14,0.29267844,0.1,5
sp|Q9VLM6|PPR35_DROME,199,0.49368884924623085,0.4623115577889447,41,0.7048781999999997,0.86,24
sp|Q9VKV8|CFA20_DROME,199,0.13910991959798993,0.0,0,0.11969511999999999,0.0,0
sp|P22979|HSP6C_DROME,199,0.42872143718592953,0.22110552763819097,23,0.30398368000000003,0.0,0
sp|P52486|UBCD4_DROME,199,0.21126905025125625,0.010050251256281407,2,0.24261959999999994,0.04,2
sp|Q9VYY2|SPCS2_DROME,199,0.22691504522613082,0.07537688442211055,6,0.31595254000000006,0.16,6
sp|P18491|EMC_DROME,199,0.6623038492462311,0.7135678391959799,118,0.539076,0.46,23
sp|Q05856|RSMB_DROME,199,0.594648040201005,0.6381909547738693,80,0.26614289999999996,0.02,1
tr|Q9VVF2|Q9VVF2_DROME,199,0.06298402010050252,0.0,0,0.0048949799999999976,0.0,0
tr|E4NKK1|E4NKK1_DROME,199,0.2912328492462311,0.135678391959799,13,0.25492113999999994,0.12,3
tr|Q9VJY0|Q9VJY0_DROME,199,0.5178804522613065,0.5226130653266332,65,0.4403046000000001,0.14,2
tr|Q24454|Q24454_DROME,199,0.31635794472361817,0.07537688442211055,4,0.4744487399999999,0.22,4
sp|Q9VG97|GSTD3_DROME,199,0.1290425175879397,0.010050251256281407,2,0.14835246000000002,0.0,0
tr|Q9W208|Q9W208_DROME,199,0.16695522110552757,0.0,0,0.10537149999999999,0.0,0
tr|O97061|O97061_DROME,199,0.19715527638190958,0.05025125628140704,10,0.10221458,0.0,0
tr|Q9W3M8|Q9W3M8_DROME,199,0.20231987939698498,0.020100502512562814,4,0.09894742000000001,0.0,0
tr|V9HVU8|V9HVU8_DROME,199,0.3951217336683415,0.32160804020100503,32,0.25513472,0.0,0
tr|A1ZB12|A1ZB12_DROME,199,0.16378783417085427,0.01507537688442211,3,0.12492812000000003,0.0,0
tr|Q9VHF4|Q9VHF4_DROME,199,0.5675924572864326,0.678391959798995,101,0.56710696,0.58,13
tr|Q9W2C5|Q9W2C5_DROME,199,0.06571832160804023,0.0,0,0.06249325999999999,0.0,0
tr|Q9VZR5|Q9VZR5_DROME,199,0.3191974120603016,0.23115577889447236,24,0.24205182,0.18,6
tr|A1Z8I9|A1Z8I9_DROME,199,0.24151819597989949,0.09547738693467336,15,0.16500509999999996,0.0,0
tr|Q7K2L7|Q7K2L7_DROME,199,0.2723175427135676,0.11055276381909548,19,0.4952580600000001,0.42,19
tr|Q8MZB8|Q8MZB8_DROME,199,0.5583793618090448,0.6582914572864321,53,0.5664346800000001,0.64,32
tr|Q6II06|Q6II06_DROME,199,0.02165502010050253,0.0,0,0.06797636000000001,0.0,0
tr|Q9I7M1|Q9I7M1_DROME,199,0.12740255778894466,0.0,0,0.034183,0.0,0
tr|Q9VW03|Q9VW03_DROME,198,0.3691615656565655,0.16666666666666666,21,0.2610186400000001,0.12,6
tr|Q9VVC2|Q9VVC2_DROME,198,0.33952369696969686,0.1717171717171717,14,0.2196788,0.04,2
tr|A8E6W0|A8E6W0_DROME,198,0.2601487929292928,0.09090909090909091,9,0.10210782000000002,0.0,0
tr|A1Z875|A1Z875_DROME,198,0.18851306565656573,0.0,0,0.14238262,0.0,0
tr|Q3ZAK6|Q3ZAK6_DROME,198,0.1844985454545455,0.005050505050505051,1,0.20507408,0.02,1
tr|A1Z8Q0|A1Z8Q0_DROME,198,0.4966832272727271,0.43434343434343436,28,0.44208141999999995,0.52,26
tr|Q9VXX2|Q9VXX2_DROME,198,0.6050255656565655,0.601010101010101,82,0.9386859600000002,1.0,50
sp|Q9VMV6|SELT_DROME,198,0.04902736363636363,0.0,0,0.030607780000000008,0.0,0
sp|Q9Y0A7|AMOS_DROME,198,0.5177345909090914,0.5505050505050505,38,0.47229998000000006,0.4,15
tr|Q9W1R8|Q9W1R8_DROME,198,0.029897449494949494,0.0,0,0.00128606,0.0,0
tr|A0A0B4KGI4|A0A0B4KGI4_DROME,198,0.6257508636363639,0.7171717171717171,77,0.4652255999999999,0.32,16
sp|Q9VN91|MORN4_DROME,198,0.33942450000000024,0.24242424242424243,37,0.7082397200000001,0.9,37
tr|Q9VIJ1|Q9VIJ1_DROME,198,0.16480720202020208,0.005050505050505051,1,0.18926319999999996,0.02,1
tr|Q9VRM1|Q9VRM1_DROME,198,0.3477944848484848,0.12626262626262627,11,0.21934899999999996,0.08,4
tr|Q7JV39|Q7JV39_DROME,198,0.5975842777777778,0.7626262626262627,98,0.29969325999999996,0.32,9
tr|Q9VY55|Q9VY55_DROME,198,0.31720546464646465,0.14646464646464646,22,0.17028717999999998,0.0,0
sp|Q9VNE1|POLZ2_DROME,198,0.17417766161616163,0.0,0,0.03869147999999998,0.0,0
tr|Q8IMK8|Q8IMK8_DROME,198,0.19510249494949491,0.020202020202020204,4,0.14780417999999998,0.0,0
tr|Q9VX57|Q9VX57_DROME,198,0.14226561111111108,0.0,0,0.12509026,0.0,0
tr|M9NDC5|M9NDC5_DROME,198,0.06587269696969701,0.0,0,0.06353836000000002,0.0,0
tr|Q6NN84|Q6NN84_DROME,198,0.33957728282828276,0.12121212121212122,15,0.32152793999999996,0.0,0
tr|A1Z885|A1Z885_DROME,198,0.0362900404040404,0.0,0,0.02171688,0.0,0
tr|Q9VBY9|Q9VBY9_DROME,198,0.5742125606060605,0.5454545454545454,102,0.13319152,0.0,0
sp|Q9VL31|RIP_DROME,197,0.24118129949238581,0.16243654822335024,17,0.5219282199999999,0.64,17
