Protein_ID	MD5_Digest	Length	Analysis	Signature_Accession	Signature_Description	Start	Stop	Score	Status	Date	InterPro_Accession	InterPro_Description	GO_Annotations	Pathway_Annotations
XBmRNA66968|XBXL10_1g35465	3da9b82d104120aa5c6e32623bfb7f4c	428	Pfam	PF00270	DEAD/DEAH box helicase	70	235	7.30E-37	T	7/5/2026	IPR011545	DEAD/DEAH-box helicase domain	-	-
XBmRNA66968|XBXL10_1g35465	3da9b82d104120aa5c6e32623bfb7f4c	428	Pfam	PF00271	Helicase conserved C-terminal domain	274	382	1.00E-21	T	7/5/2026	IPR001650	"Helicase, C-terminal domain-like"	-	-
XBmRNA37104|XBXL10_1g20047	497a3bd5121f08aad45a177a71ce6b20	407	Pfam	PF00069	Protein kinase domain	46	197	3.40E-16	T	7/5/2026	IPR000719	Protein kinase domain	-	-
XBmRNA37104|XBXL10_1g20047	497a3bd5121f08aad45a177a71ce6b20	407	Pfam	PF00069	Protein kinase domain	238	405	4.60E-13	T	7/5/2026	IPR000719	Protein kinase domain	-	-
XBmRNA53564|XBXL10_1g28512	698e151567f50a4f7224baed21ca535b	478	Pfam	PF00264	Common central domain of tyrosinase	165	389	5.50E-34	T	7/5/2026	IPR002227	Tyrosinase copper-binding domain	-	-
XBmRNA18684|XBXL10_1g10007	637d8d0313646aa7c4213888d7777acf	356	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	50	301	1.10E-40	T	7/5/2026	IPR000276	"G protein-coupled receptor, rhodopsin-like"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF18198	Dynein heavy chain AAA lid domain	3753	3892	2.00E-45	T	7/5/2026	IPR041658	"Dynein heavy chain, AAA lid domain"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF17852	Dynein heavy chain AAA lid domain	1990	2110	1.10E-22	T	7/5/2026	IPR041466	"Dynein heavy chain, AAA 5 extension domain"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF12774	Hydrolytic ATP binding site of dynein motor region	1496	1822	2.20E-155	T	7/5/2026	IPR035699	"Dynein heavy chain, hydrolytic ATP-binding dynein motor region"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF22597	"Dynein heavy chain, ATPase lid domain"	2338	2425	1.50E-14	T	7/5/2026	IPR054354	"Dynein 2 heavy chain 1, cytoplasmic, ATPase lid domain"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF18199	Dynein heavy chain C-terminal domain	3898	4199	5.40E-121	T	7/5/2026	IPR041228	"Dynein heavy chain, C-terminal domain"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF12775	P-loop containing dynein motor region	2141	2320	7.40E-73	T	7/5/2026	-	-	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF12781	ATP-binding dynein motor region	3143	3364	3.40E-85	T	7/5/2026	IPR035706	"Dynein heavy chain, ATP-binding dynein motor region"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF12780	P-loop containing dynein motor region D4	2495	2756	1.70E-97	T	7/5/2026	IPR024317	"Dynein heavy chain, AAA module D4"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF03028	Dynein heavy chain region D6 P-loop domain	3608	3721	1.20E-43	T	7/5/2026	IPR004273	"Dynein heavy chain, D6 P-loop domain"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF12777	Microtubule-binding stalk of dynein motor	2769	3114	3.40E-46	T	7/5/2026	IPR024743	"Dynein heavy chain, coiled coil stalk"	-	-
XBmRNA36769|XBXL10_1g19875	0f8c8eb2585810ba48f8274c0a0bb4ae	4203	Pfam	PF08393	"Dynein heavy chain, N-terminal region 2"	968	1368	1.60E-148	T	7/5/2026	IPR013602	"Dynein heavy chain, linker"	-	-
XBmRNA27713|XBXL10_1g14896	e5f966d9d93d5d85d3a4038e5e316d87	304	Pfam	PF13853	Olfactory receptor	31	302	2.50E-44	T	7/5/2026	IPR000725	Olfactory receptor	-	-
XBmRNA75298|XBXL10_1g40032	1765c05988b0ee3351cdc92fed8d53b4	360	Pfam	PF01462	Leucine rich repeat N-terminal domain	22	49	0.0013	T	7/5/2026	IPR000372	Leucine-rich repeat N-terminal domain	-	-
XBmRNA75298|XBXL10_1g40032	1765c05988b0ee3351cdc92fed8d53b4	360	Pfam	PF13306	BspA type Leucine rich repeat region (6 copies)	226	282	500	T	7/5/2026	IPR026906	BspA-type LRR region	-	-
XBmRNA75298|XBXL10_1g40032	1765c05988b0ee3351cdc92fed8d53b4	360	Pfam	PF13855	Leucine rich repeat	149	208	3.30E-07	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA75298|XBXL10_1g40032	1765c05988b0ee3351cdc92fed8d53b4	360	Pfam	PF13855	Leucine rich repeat	78	136	8.80E-12	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA34706|XBXL10_1g18824	273ce4ca8ae4e5c179ee7a1388c2ef06	504	Pfam	PF00135	Carboxylesterase family	369	483	8.80E-22	T	7/5/2026	IPR002018	"Carboxylesterase, type B"	-	-
XBmRNA34706|XBXL10_1g18824	273ce4ca8ae4e5c179ee7a1388c2ef06	504	Pfam	PF00135	Carboxylesterase family	27	334	1.90E-104	T	7/5/2026	IPR002018	"Carboxylesterase, type B"	-	-
XBmRNA44994|XBXL10_1g24059	c2bfa4c03b7e2ea88d149d182b68402d	185	Pfam	PF07074	"Translocon-associated protein, gamma subunit (TRAP-gamma)"	12	183	2.00E-85	T	7/5/2026	IPR009779	Translocon-associated protein subunit gamma	-	-
XBmRNA58954|XBXL10_1g31171	38c025d5138343e3f10d730a5eeea871	302	Pfam	PF01234	NNMT/PNMT/TEMT family	51	302	7.50E-58	T	7/5/2026	IPR000940	"Methyltransferase, NNMT/PNMT/TEMT"	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF23679	UPA-FIIND domain	1023	1142	1.30E-16	T	7/5/2026	IPR025307	FIIND domain	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF13553	Function to find	882	1012	5.30E-33	T	7/5/2026	IPR025307	FIIND domain	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00653	Inhibitor of Apoptosis domain	267	332	6.30E-11	T	7/5/2026	IPR001370	BIR repeat	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00653	Inhibitor of Apoptosis domain	64	114	4.50E-12	T	7/5/2026	IPR001370	BIR repeat	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00653	Inhibitor of Apoptosis domain	608	660	2.00E-11	T	7/5/2026	IPR001370	BIR repeat	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00653	Inhibitor of Apoptosis domain	163	228	3.30E-10	T	7/5/2026	IPR001370	BIR repeat	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00653	Inhibitor of Apoptosis domain	491	543	7.50E-12	T	7/5/2026	IPR001370	BIR repeat	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00653	Inhibitor of Apoptosis domain	362	427	5.60E-12	T	7/5/2026	IPR001370	BIR repeat	-	-
XBmRNA83183|XBXL10_1g44254	4832a2cef8924a000724b2539f98ca03	1258	Pfam	PF00619	Caspase recruitment domain	1172	1254	2.60E-11	T	7/5/2026	IPR001315	CARD domain	-	-
XBmRNA75324|XBXL10_1g40047	cd4a1f621650170f20758a1d57f90234	658	Pfam	PF03189	Otopetrin	205	530	2.90E-37	T	7/5/2026	IPR004878	Otopetrin	-	-
XBmRNA75324|XBXL10_1g40047	cd4a1f621650170f20758a1d57f90234	658	Pfam	PF03189	Otopetrin	589	644	6.30E-09	T	7/5/2026	IPR004878	Otopetrin	-	-
XBmRNA21650|XBXL10_1g11545	78528ce20c03e03165895ecf78f7b43a	643	Pfam	PF00782	"Dual specificity phosphatase, catalytic domain"	168	298	3.60E-41	T	7/5/2026	IPR000340	"Dual specificity phosphatase, catalytic domain"	-	-
XBmRNA21650|XBXL10_1g11545	78528ce20c03e03165895ecf78f7b43a	643	Pfam	PF00581	Rhodanese-like domain	13	132	1.80E-09	T	7/5/2026	IPR001763	Rhodanese-like domain	-	-
XBmRNA80877|XBXL10_1g43024	1d11a4ea7bdb2bd415ba07acc9ab6c08	207	Pfam	PF13302	Acetyltransferase (GNAT) domain	13	159	5.80E-16	T	7/5/2026	IPR000182	GNAT domain	-	-
XBmRNA1124|XBXL10_1g792	848ed6d70f9ee8aa28d88269ab74e49e	1385	Pfam	PF13246	"P-type ATPase, cytoplasmic domain N"	718	891	6.90E-14	T	7/5/2026	-	-	-	-
XBmRNA1124|XBXL10_1g792	848ed6d70f9ee8aa28d88269ab74e49e	1385	Pfam	PF16209	Phospholipid-translocating ATPase N-terminal	66	123	1.80E-18	T	7/5/2026	IPR032631	"P-type ATPase, N-terminal"	-	-
XBmRNA1124|XBXL10_1g792	848ed6d70f9ee8aa28d88269ab74e49e	1385	Pfam	PF16212	Phospholipid-translocating P-type ATPase C-terminal	1071	1316	1.30E-78	T	7/5/2026	IPR032630	"P-type ATPase, C-terminal"	-	-
XBmRNA28317|XBXL10_1g15191	5ab8717b368a2b5f4d614c82fd7e4cd2	148	Pfam	PF01124	MAPEG family	9	122	1.40E-13	T	7/5/2026	IPR001129	"Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein"	-	-
XBmRNA36849|XBXL10_1g19918	2759a7fe586ec4f557c3fdbb2d70e2e3	186	Pfam	PF00025	ADP-ribosylation factor family	11	180	2.20E-43	T	7/5/2026	IPR006689	"Small GTPase superfamily, ARF/SAR type"	-	-
XBmRNA56836|XBXL10_1g30199	77ca91f660261ab21f90c05a91482377	402	Pfam	PF03770	Inositol polyphosphate kinase	113	397	1.50E-50	T	7/5/2026	IPR005522	Inositol polyphosphate kinase	-	-
XBmRNA7926|XBXL10_1g4265	7b9b48c3bdfb7f627d3a6d9892074978	268	Pfam	PF20478	P2X purinoreceptor 7 intracellular domain	113	255	1.80E-11	T	7/5/2026	IPR046815	"P2X purinoreceptor 7, intracellular domain"	-	-
XBmRNA62371|XBXL10_1g33041	8e3ca6ffa101aed7524f2f60ba6dacc2	945	Pfam	PF19699	Calsyntenin C-terminal	538	885	3.80E-178	T	7/5/2026	IPR045588	"Calsyntenin, C-terminal"	-	-
XBmRNA62371|XBXL10_1g33041	8e3ca6ffa101aed7524f2f60ba6dacc2	945	Pfam	PF28399	"Calsyntenin, immunoglobulin-like domain"	146	243	1.50E-05	T	7/5/2026	IPR060323	"Calsyntenin, N-terminal domain"	-	-
XBmRNA62371|XBXL10_1g33041	8e3ca6ffa101aed7524f2f60ba6dacc2	945	Pfam	PF28399	"Calsyntenin, immunoglobulin-like domain"	20	141	1.50E-35	T	7/5/2026	IPR060323	"Calsyntenin, N-terminal domain"	-	-
XBmRNA62371|XBXL10_1g33041	8e3ca6ffa101aed7524f2f60ba6dacc2	945	Pfam	PF13385	Concanavalin A-like lectin/glucanases superfamily	351	520	3.90E-05	T	7/5/2026	-	-	-	-
XBmRNA14369|XBXL10_1g7654	77321ed1437bf3471c146343dd051546	449	Pfam	PF27710	tRNA (guanine(9)-N(1))-methyltransferase TRM10/TRM10A	124	380	1.30E-38	T	7/5/2026	IPR007356	"tRNA (guanine(9)-N1)-methyltransferase, eukaryotic"	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF00400	"WD domain, G-beta repeat"	298	325	10	T	7/5/2026	IPR001680	WD40 repeat	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF00400	"WD domain, G-beta repeat"	232	269	7.50E-07	T	7/5/2026	IPR001680	WD40 repeat	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF00400	"WD domain, G-beta repeat"	189	227	1.10E-04	T	7/5/2026	IPR001680	WD40 repeat	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF00400	"WD domain, G-beta repeat"	342	364	55	T	7/5/2026	IPR001680	WD40 repeat	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF00400	"WD domain, G-beta repeat"	121	141	790	T	7/5/2026	IPR001680	WD40 repeat	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF00400	"WD domain, G-beta repeat"	147	184	1.10E-04	T	7/5/2026	IPR001680	WD40 repeat	-	-
XBmRNA5160|XBXL10_1g2891	c8c09fb9e1440931690c8d53951f04bd	409	Pfam	PF07525	SOCS box	371	404	7.50E-04	T	7/5/2026	IPR001496	SOCS box domain	-	-
XBmRNA58876|XBXL10_1g31120	017efa99e3d339e7829f8c492764de4e	267	Pfam	PF09310	"POU domain, class 2, associating factor 1"	10	266	1.80E-94	T	7/5/2026	IPR015389	"POU, class 2, associating factor 1"	-	-
XBmRNA3308|XBXL10_1g1857	46237ea4ebc42a447c7c5cc8ad820ca5	214	Pfam	PF11357	Cell cycle regulatory protein	27	154	2.30E-44	T	7/5/2026	IPR020984	Speedy	-	-
XBmRNA54349|XBXL10_1g28894	9a7bd250795662bbd910a589fc685a7a	297	Pfam	PF00046	Homeodomain	148	204	2.60E-17	T	7/5/2026	IPR001356	Homeodomain	-	-
XBmRNA54349|XBXL10_1g28894	9a7bd250795662bbd910a589fc685a7a	297	Pfam	PF12413	Homeobox protein distal-less-like N terminal	35	126	1.40E-17	T	7/5/2026	IPR022135	"Distal-less-like homeobox protein, N-terminal domain"	-	-
XBmRNA82771|XBXL10_1g43996	75a95d767e004d73b8d586abd6fc39b8	360	Pfam	PF04072	Leucine carboxyl methyltransferase	19	208	2.30E-27	T	7/5/2026	IPR007213	Methyltransferase Ppm1/Ppm2/Tcmp	-	-
XBmRNA44567|XBXL10_1g23848	a894cf774c6081ca578e5d8c99318871	235	Pfam	PF01652	Eukaryotic initiation factor 4E	56	232	2.60E-65	T	7/5/2026	IPR001040	Translation Initiation factor eIF- 4e	-	-
XBmRNA43206|XBXL10_1g23193	ae6f9b9c67bb85672bcbc50909cc43c0	2410	Pfam	PF13934	Nuclear pore complex assembly	721	942	3.10E-52	T	7/5/2026	IPR025151	ELYS-like domain	-	-
XBmRNA43206|XBXL10_1g23193	ae6f9b9c67bb85672bcbc50909cc43c0	2410	Pfam	PF16687	beta-propeller of ELYS nucleoporin	1	487	2.70E-266	T	7/5/2026	IPR032040	"ELYS, beta-propeller domain"	-	-
XBmRNA46259|XBXL10_1g24785	baccfed3663ba4fc0473a3cc2739f33e	295	Pfam	PF00530	Scavenger receptor cysteine-rich domain	35	125	1.20E-08	T	7/5/2026	IPR001190	SRCR domain	-	-
XBmRNA19761|XBXL10_1g10560	77610c833f457ca7c64e41ff5cf88395	1059	Pfam	PF14605	Nup53/35/40-type RNA recognition motif	942	992	3.70E-04	T	7/5/2026	-	-	-	-
XBmRNA19761|XBXL10_1g10560	77610c833f457ca7c64e41ff5cf88395	1059	Pfam	PF00076	RNA recognition motif	596	648	0.35	T	7/5/2026	IPR000504	RNA recognition motif domain	-	-
XBmRNA19761|XBXL10_1g10560	77610c833f457ca7c64e41ff5cf88395	1059	Pfam	PF01480	PWI domain	7	72	3.30E-05	T	7/5/2026	IPR002483	PWI domain	-	-
XBmRNA64302|XBXL10_1g34095	a796c141e8167716b324acf549bcf1e9	417	Pfam	PF04142	Nucleotide-sugar transporter	80	387	1.70E-126	T	7/5/2026	IPR007271	Nucleotide-sugar transporter	-	-
XBmRNA27999|XBXL10_1g15034	a599104d0df2d7b19b89089880bfd0f1	640	Pfam	PF00643	B-box zinc finger	138	176	2.20E-05	T	7/5/2026	IPR000315	B-box-type zinc finger	-	-
XBmRNA27999|XBXL10_1g15034	a599104d0df2d7b19b89089880bfd0f1	640	Pfam	PF13445	RING-type zinc-finger	12	52	2.20E-06	T	7/5/2026	IPR027370	"Zinc finger, RING-type, eukaryotic"	-	-
XBmRNA27999|XBXL10_1g15034	a599104d0df2d7b19b89089880bfd0f1	640	Pfam	PF13765	SPRY-associated domain	469	516	0.0055	T	7/5/2026	IPR006574	SPRY-associated	-	-
XBmRNA27999|XBXL10_1g15034	a599104d0df2d7b19b89089880bfd0f1	640	Pfam	PF00622	SPRY domain	520	632	9.20E-14	T	7/5/2026	IPR003877	SPRY domain	-	-
XBmRNA52784|XBXL10_1g28107	8915fc3a9252a5f78dde091bcb234eb2	280	Pfam	PF00459	Inositol monophosphatase family	6	268	4.80E-86	T	7/5/2026	IPR000760	Inositol monophosphatase-like	-	-
XBmRNA77251|XBXL10_1g40950	124c5187769c0c12722411616290b37e	1532	Pfam	PF18139	SLOG in TRPM	139	397	2.80E-79	T	7/5/2026	IPR041491	"TRPM, SLOG domain"	-	-
XBmRNA77251|XBXL10_1g40950	124c5187769c0c12722411616290b37e	1532	Pfam	PF25969	"NUDT9-like, N-terminal domain"	1286	1372	1.60E-22	T	7/5/2026	IPR059114	"NUDT9-like, N-terminal domain"	-	-
XBmRNA77251|XBXL10_1g40950	124c5187769c0c12722411616290b37e	1532	Pfam	PF00520	Ion transport protein	839	1093	4.80E-15	T	7/5/2026	IPR005821	Ion transport domain	-	-
XBmRNA77251|XBXL10_1g40950	124c5187769c0c12722411616290b37e	1532	Pfam	PF25508	TRPM2-like domain	468	728	8.90E-96	T	7/5/2026	IPR057366	TRPM-like domain	-	-
XBmRNA2144|XBXL10_1g1303	903e71c4636260251fd34d219dd1710e	448	Pfam	PF14642	FAM47 family	13	174	2.00E-15	T	7/5/2026	IPR032743	FAM47 family	-	-
XBmRNA51443|XBXL10_1g27430	151ca20ef8a0e79633f4ef1423017f05	1456	Pfam	PF05970	PIF1-like helicase	1034	1240	8.90E-45	T	7/5/2026	IPR010285	"DNA helicase Pif1-like, DEAD-box helicase domain"	-	-
XBmRNA51443|XBXL10_1g27430	151ca20ef8a0e79633f4ef1423017f05	1456	Pfam	PF14214	Helitron helicase-like domain at N-terminus	485	666	9.00E-61	T	7/5/2026	IPR025476	Helitron helicase-like domain	-	-
XBmRNA51443|XBXL10_1g27430	151ca20ef8a0e79633f4ef1423017f05	1456	Pfam	PF21530	"DNA helicase Pif1, 2B domain"	1328	1372	2.00E-15	T	7/5/2026	IPR049163	"DNA helicase Pif1-like, 2B domain"	-	-
XBmRNA544|XBXL10_1g476	eef1f8f6a50e35c6edb6010152cca851	1169	Pfam	PF23281	Dynein axonemal assembly factor 9 N-terminal domain	6	212	9.00E-96	T	7/5/2026	IPR056498	"DAAF9, N-terminal domain"	-	-
XBmRNA544|XBXL10_1g476	eef1f8f6a50e35c6edb6010152cca851	1169	Pfam	PF25203	DAAF9 Pita bread like domain	215	493	1.50E-145	T	7/5/2026	IPR058844	"DAAF9, pita-bread-like domain"	-	-
XBmRNA544|XBXL10_1g476	eef1f8f6a50e35c6edb6010152cca851	1169	Pfam	PF26246	DAAF9 PH domain	509	714	7.90E-95	T	7/5/2026	IPR058843	"DAAF9, PH domain"	-	-
XBmRNA544|XBXL10_1g476	eef1f8f6a50e35c6edb6010152cca851	1169	Pfam	PF25204	DAAF9 domain	743	952	1.50E-87	T	7/5/2026	IPR057478	"DAAF9, domain 2"	-	-
XBmRNA544|XBXL10_1g476	eef1f8f6a50e35c6edb6010152cca851	1169	Pfam	PF23319	DAAF9 CobW_C-like domain	968	1034	5.90E-24	T	7/5/2026	IPR056414	"DAAF9, CobW C-like domain"	-	-
XBmRNA48755|XBXL10_1g26054	6cd40c7451d1924d9941b5186af989fd	310	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	35	280	8.10E-39	T	7/5/2026	IPR000276	"G protein-coupled receptor, rhodopsin-like"	-	-
XBmRNA44839|XBXL10_1g23973	a8ab1d974a8f2d6e47934723ca37da0d	262	Pfam	PF12874	Zinc-finger of C2H2 type	123	146	1.70E-04	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA44839|XBXL10_1g23973	a8ab1d974a8f2d6e47934723ca37da0d	262	Pfam	PF12874	Zinc-finger of C2H2 type	47	70	1.90E-05	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA44839|XBXL10_1g23973	a8ab1d974a8f2d6e47934723ca37da0d	262	Pfam	PF12171	Zinc-finger double-stranded RNA-binding	218	244	0.021	T	7/5/2026	IPR022755	"Zinc finger, double-stranded RNA binding"	-	-
XBmRNA66565|XBXL10_1g35265	07cadcff1d678ee33d64f24b06ce74f6	345	Pfam	PF01073	3-beta hydroxysteroid dehydrogenase/isomerase family	14	264	1.50E-63	T	7/5/2026	IPR002225	3-beta hydroxysteroid dehydrogenase/isomerase	-	-
XBmRNA82408|XBXL10_1g43786	6d707d046bdd10923e048bf3fa711e56	1230	Pfam	PF05729	NACHT domain	538	706	2.20E-32	T	7/5/2026	IPR007111	NACHT nucleoside triphosphatase	-	-
XBmRNA82408|XBXL10_1g43786	6d707d046bdd10923e048bf3fa711e56	1230	Pfam	PF13516	Leucine Rich repeat	1141	1162	2100	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA82408|XBXL10_1g43786	6d707d046bdd10923e048bf3fa711e56	1230	Pfam	PF13516	Leucine Rich repeat	1169	1188	54	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA82408|XBXL10_1g43786	6d707d046bdd10923e048bf3fa711e56	1230	Pfam	PF13516	Leucine Rich repeat	1114	1134	12	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA69844|XBXL10_1g37022	1096ec89627cc6968e0b726c4d70ae53	377	Pfam	PF13519	von Willebrand factor type A domain	6	114	6.40E-23	T	7/5/2026	IPR002035	"von Willebrand factor, type A"	-	-
XBmRNA69844|XBXL10_1g37022	1096ec89627cc6968e0b726c4d70ae53	377	Pfam	PF02809	Ubiquitin interaction motif	282	297	0.51	T	7/5/2026	IPR003903	Ubiquitin interacting motif	-	-
XBmRNA69844|XBXL10_1g37022	1096ec89627cc6968e0b726c4d70ae53	377	Pfam	PF02809	Ubiquitin interaction motif	212	227	450	T	7/5/2026	IPR003903	Ubiquitin interacting motif	-	-
XBmRNA24170|XBXL10_1g12817	697f48710efc1eec4f8ea4c03a2c670b	802	Pfam	PF00249	Myb-like DNA-binding domain	275	315	0.002	T	7/5/2026	IPR001005	SANT/Myb domain	-	-
XBmRNA24170|XBXL10_1g12817	697f48710efc1eec4f8ea4c03a2c670b	802	Pfam	PF00249	Myb-like DNA-binding domain	324	379	9.40E-08	T	7/5/2026	IPR001005	SANT/Myb domain	-	-
XBmRNA24170|XBXL10_1g12817	697f48710efc1eec4f8ea4c03a2c670b	802	Pfam	PF20588	Cyclin-D-binding Myb-like transcription factor 1 N-terminal	128	206	1.10E-31	T	7/5/2026	IPR046775	"Cyclin-D-binding Myb-like transcription factor 1, N-terminal"	-	-
XBmRNA20608|XBXL10_1g10951	821a91a107047ec0a5d5e960d923bffe	1449	Pfam	PF20168	Sister chromatid cohesion protein PDS5 protein	30	1099	5.90E-298	T	7/5/2026	-	-	-	-
XBmRNA48582|XBXL10_1g25970	097d7111b6431e7ed34755ff7e275b5d	363	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	47	302	3.40E-66	T	7/5/2026	IPR000276	"G protein-coupled receptor, rhodopsin-like"	-	-
XBmRNA28690|XBXL10_1g15362	44b8fcd7310c61c9f6acbf1830e1e496	656	Pfam	PF01979	Amidohydrolase family	148	537	6.40E-34	T	7/5/2026	IPR006680	Amidohydrolase-related	-	-
XBmRNA80610|XBXL10_1g42892	610fa5767488c26155a0b1abd7738d77	331	Pfam	PF13324	"Grap2 and cyclin-D-interacting, N-terminal"	38	178	1.40E-40	T	7/5/2026	IPR049317	"Cyclin-D1-binding protein 1-like, N-terminal"	-	-
XBmRNA80610|XBXL10_1g42892	610fa5767488c26155a0b1abd7738d77	331	Pfam	PF20936	"Grap2 and cyclin-D-interacting, C-terminal"	189	292	2.00E-31	T	7/5/2026	IPR049318	"Cyclin-D1-binding protein 1-like, C-terminal"	-	-
XBmRNA23034|XBXL10_1g12325	837ce77e5f7377e902b278f169e94ea7	941	Pfam	PF13516	Leucine Rich repeat	397	411	1900	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA23034|XBXL10_1g12325	837ce77e5f7377e902b278f169e94ea7	941	Pfam	PF13306	BspA type Leucine rich repeat region (6 copies)	561	637	14	T	7/5/2026	IPR026906	BspA-type LRR region	-	-
XBmRNA23034|XBXL10_1g12325	837ce77e5f7377e902b278f169e94ea7	941	Pfam	PF01582	TIR domain	788	916	8.30E-19	T	7/5/2026	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain	-	-
XBmRNA23034|XBXL10_1g12325	837ce77e5f7377e902b278f169e94ea7	941	Pfam	PF13855	Leucine rich repeat	306	365	4.00E-07	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA23034|XBXL10_1g12325	837ce77e5f7377e902b278f169e94ea7	941	Pfam	PF13855	Leucine rich repeat	471	531	1.00E-07	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA23034|XBXL10_1g12325	837ce77e5f7377e902b278f169e94ea7	941	Pfam	PF13855	Leucine rich repeat	61	117	8.30E-09	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA49430|XBXL10_1g26465	2f3efff3a5af2b14feeb3fbbcb8e2f64	1137	Pfam	PF01352	KRAB box	7	46	8.70E-13	T	7/5/2026	IPR001909	Krueppel-associated box	-	-
XBmRNA49430|XBXL10_1g26465	2f3efff3a5af2b14feeb3fbbcb8e2f64	1137	Pfam	PF00096	"Zinc finger, C2H2 type"	1112	1132	1.1	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA49430|XBXL10_1g26465	2f3efff3a5af2b14feeb3fbbcb8e2f64	1137	Pfam	PF00096	"Zinc finger, C2H2 type"	1082	1104	47	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA49430|XBXL10_1g26465	2f3efff3a5af2b14feeb3fbbcb8e2f64	1137	Pfam	PF00096	"Zinc finger, C2H2 type"	970	992	0.23	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA49430|XBXL10_1g26465	2f3efff3a5af2b14feeb3fbbcb8e2f64	1137	Pfam	PF00096	"Zinc finger, C2H2 type"	1026	1048	0.17	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
XBmRNA49430|XBXL10_1g26465	2f3efff3a5af2b14feeb3fbbcb8e2f64	1137	Pfam	PF00096	"Zinc finger, C2H2 type"	998	1020	0.057	T	7/5/2026	IPR013087	Zinc finger C2H2-type	-	-
