Protein_ID,MD5_Digest,Length,Analysis,Signature_Accession,Signature_Description,Start,Stop,Score,Status,Date,InterPro_Accession,InterPro_Description,GO_Annotations,Pathway_Annotations
Q9W4N6,2c7b00c932542ab456b418606aff89ff,631,Pfam,PF00710,"Asparaginase, N-terminal",51,264,8.90E-56,T,12/5/2026,IPR027474,"L-asparaginase, N-terminal",-,-
Q9W4N6,2c7b00c932542ab456b418606aff89ff,631,Pfam,PF12796,Ankyrin repeats (3 copies),451,537,3.50E-12,T,12/5/2026,IPR002110,Ankyrin repeat,-,-
Q9W4N6,2c7b00c932542ab456b418606aff89ff,631,Pfam,PF12796,Ankyrin repeats (3 copies),549,629,1.60E-04,T,12/5/2026,IPR002110,Ankyrin repeat,-,-
Q9W4N6,2c7b00c932542ab456b418606aff89ff,631,Pfam,PF17763,Glutaminase/Asparaginase C-terminal domain,284,397,2.50E-24,T,12/5/2026,IPR040919,"Asparaginase/glutaminase, C-terminal",-,-
Q9VMZ6,52bfe7087203767f66bfff5e1498212c,278,Pfam,PF03103,Domain of unknown function (DUF243),113,209,1.20E-24,T,12/5/2026,IPR004145,Domain of unknown function DUF243,-,-
Q95TN4,ab131bb22a90fd78acb9f646bd65588b,776,Pfam,PF20662,"Conserved oligomeric Golgi complex subunit 4, C-terminal",535,758,9.40E-55,T,12/5/2026,IPR048684,"Conserved oligomeric Golgi complex subunit 4, C-terminal",-,-
Q95TN4,ab131bb22a90fd78acb9f646bd65588b,776,Pfam,PF20663,"Conserved oligomeric Golgi complex subunit 4, N-terminal",55,152,7.90E-21,T,12/5/2026,IPR048680,"Conserved oligomeric Golgi complex subunit 4, N-terminal",-,-
Q95TN4,ab131bb22a90fd78acb9f646bd65588b,776,Pfam,PF08318,"COG4 transport protein, middle alpha-helical bundle",195,494,1.10E-77,T,12/5/2026,IPR013167,"COG4 transport protein, middle alpha-helical bundle",-,-
P56175,4b8a3d30f7cf545a7588d77f2020c551,384,Pfam,PF05189,"RNA 3'-terminal phosphate cyclase (RTC), insert domain",188,293,2.70E-23,T,12/5/2026,IPR013791,"RNA 3'-terminal phosphate cyclase, insert domain",-,-
P56175,4b8a3d30f7cf545a7588d77f2020c551,384,Pfam,PF01137,RNA 3'-terminal phosphate cyclase,13,346,7.90E-55,T,12/5/2026,IPR023797,RNA 3'-terminal phosphate cyclase domain,-,-
A1Z6W1,8ca2ce5ccd25cfec60599bc692cf7069,536,Pfam,PF14646,MYCBP-associated protein family,62,105,0.009,T,12/5/2026,IPR032707,MYCBP-associated protein,-,-
A1Z6W1,8ca2ce5ccd25cfec60599bc692cf7069,536,Pfam,PF14646,MYCBP-associated protein family,128,392,4.30E-41,T,12/5/2026,IPR032707,MYCBP-associated protein,-,-
Q9VMJ6,c209555edbfa3dcafb3cd51ee19f23ee,314,Pfam,PF00335,Tetraspanin family,19,257,3.30E-45,T,12/5/2026,IPR018499,Tetraspanin/Peripherin,-,-
Q9VUW2,46c85180770b3e45c72d00acf6a73e45,284,Pfam,PF00459,Inositol monophosphatase family,10,275,1.40E-81,T,12/5/2026,IPR000760,Inositol monophosphatase-like,-,-
Q9V400,ff769041815022711a5d604554fc2fa6,448,Pfam,PF12796,Ankyrin repeats (3 copies),69,128,1.70E-08,T,12/5/2026,IPR002110,Ankyrin repeat,-,-
Q9V400,ff769041815022711a5d604554fc2fa6,448,Pfam,PF07714,Protein tyrosine and serine/threonine kinase,195,441,7.50E-28,T,12/5/2026,IPR001245,"Serine-threonine/tyrosine-protein kinase, catalytic domain",-,-
Q9V400,ff769041815022711a5d604554fc2fa6,448,Pfam,PF00023,Ankyrin repeat,33,64,0.0084,T,12/5/2026,IPR002110,Ankyrin repeat,-,-
Q9VJ33,4d6a4c62b11df2a3e1857c18d6e5be6d,84,Pfam,PF00240,Ubiquitin family,3,73,1.40E-24,T,12/5/2026,IPR000626,Ubiquitin-like domain,-,-
Q9VQD7,154dcbe44065577663aaf19b213833d2,142,Pfam,PF05071,NADH ubiquinone oxidoreductase subunit NDUFA12,39,137,6.50E-27,T,12/5/2026,IPR007763,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,-,-
Q7JY00,860934c2491375e75f353555c1d13012,339,Pfam,PF05739,SNARE domain,283,335,0.0019,T,12/5/2026,IPR000727,Target SNARE coiled-coil homology domain,-,-
Q7JY00,860934c2491375e75f353555c1d13012,339,Pfam,PF09177,"Syntaxin 6/10/61, N-terminal",28,115,1.70E-24,T,12/5/2026,IPR015260,"Syntaxin 6/10/61, N-terminal",-,-
Q9W2D0,1bb3dc178fc7a52cfc7f8b5bc02b19a8,319,Pfam,PF22675,"KHDC4/BBP-like, KH-domain type I",94,150,1.70E-09,T,12/5/2026,IPR055256,"KHDC4/BBP-like, KH-domain type I",-,-
R9PY35,5fdd1a594eb5ef1d0f9375a6909fa327,345,Pfam,PF00096,"Zinc finger, C2H2 type",228,250,0.7,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
R9PY35,5fdd1a594eb5ef1d0f9375a6909fa327,345,Pfam,PF00096,"Zinc finger, C2H2 type",312,335,10,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
R9PY35,5fdd1a594eb5ef1d0f9375a6909fa327,345,Pfam,PF00096,"Zinc finger, C2H2 type",144,166,16,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
R9PY35,5fdd1a594eb5ef1d0f9375a6909fa327,345,Pfam,PF00096,"Zinc finger, C2H2 type",256,278,18,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
R9PY35,5fdd1a594eb5ef1d0f9375a6909fa327,345,Pfam,PF00096,"Zinc finger, C2H2 type",284,306,0.68,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
R9PY35,5fdd1a594eb5ef1d0f9375a6909fa327,345,Pfam,PF07776,Zinc-finger associated domain (zf-AD),5,75,1.60E-11,T,12/5/2026,IPR012934,"Zinc finger, AD-type",-,-
Q9W590,34b22b55a21128a44b113aedce296a1a,606,Pfam,PF01926,50S ribosome-binding GTPase,339,394,3.60E-10,T,12/5/2026,IPR006073,GTP binding domain,-,-
Q9VZM7,67305fecd49eb6d10e9d01d21bd9a754,631,Pfam,PF21045,Integrator subunit 10,447,617,1.90E-11,T,12/5/2026,IPR026164,Integrator complex subunit 10,-,-
Q9VZM7,67305fecd49eb6d10e9d01d21bd9a754,631,Pfam,PF21045,Integrator subunit 10,5,208,4.40E-21,T,12/5/2026,IPR026164,Integrator complex subunit 10,-,-
Q9VIK3,f47ed9fc0468093e2571785a240cc1df,448,Pfam,PF00646,F-box domain,42,76,4,T,12/5/2026,IPR001810,F-box domain,-,-
O76324,28dd3b77392d3a39c76762301067e361,440,Pfam,PF00069,Protein kinase domain,9,263,2.60E-23,T,12/5/2026,IPR000719,Protein kinase domain,-,-
D2A6L8,3b2d0436a4847fe4d50afae8742be820,403,Pfam,PF04774,Hyaluronan / mRNA binding family,144,242,3.90E-24,T,12/5/2026,IPR006861,Hyaluronan/mRNA-binding protein,-,-
A1ZAE2,5a0bf5c6e389f2f9879d525a86b822ab,1189,Pfam,PF00415,Regulator of chromosome condensation (RCC1) repeat,147,195,1.10E-05,T,12/5/2026,IPR000408,"Regulator of chromosome condensation, RCC1",-,-
A1ZAE2,5a0bf5c6e389f2f9879d525a86b822ab,1189,Pfam,PF00415,Regulator of chromosome condensation (RCC1) repeat,199,251,0.52,T,12/5/2026,IPR000408,"Regulator of chromosome condensation, RCC1",-,-
A1ZAE2,5a0bf5c6e389f2f9879d525a86b822ab,1189,Pfam,PF00651,BTB/POZ domain,692,795,2.60E-08,T,12/5/2026,IPR000210,BTB/POZ domain,-,-
A1ZAE2,5a0bf5c6e389f2f9879d525a86b822ab,1189,Pfam,PF00651,BTB/POZ domain,553,625,0.34,T,12/5/2026,IPR000210,BTB/POZ domain,-,-
A1ZAE2,5a0bf5c6e389f2f9879d525a86b822ab,1189,Pfam,PF12796,Ankyrin repeats (3 copies),40,118,4.90E-06,T,12/5/2026,IPR002110,Ankyrin repeat,-,-
Q9I7M8,9ff00f5dc4e9bc4024fab4459e3c7bea,699,Pfam,PF02735,Ku70/Ku80 beta-barrel domain,230,426,1.50E-31,T,12/5/2026,IPR006164,"Ku70/Ku80, DNA-binding domain",-,-
Q9I7M8,9ff00f5dc4e9bc4024fab4459e3c7bea,699,Pfam,PF08785,Ku C terminal domain like,562,663,1.20E-04,T,12/5/2026,IPR014893,"Ku, C-terminal",-,-
Q9I7M8,9ff00f5dc4e9bc4024fab4459e3c7bea,699,Pfam,PF03731,Ku70/Ku80 N-terminal alpha/beta domain,7,212,1.40E-50,T,12/5/2026,IPR005161,"Ku70/Ku80, N-terminal alpha/beta",-,-
Q8IMZ5,e3bc84455fae16e628ba3ff1cd2ec81f,404,Pfam,PF08395,7tm Chemosensory receptor,20,398,3.50E-53,T,12/5/2026,IPR013604,7TM chemosensory receptor,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF00096,"Zinc finger, C2H2 type",140,162,21,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF00096,"Zinc finger, C2H2 type",369,391,26,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF00096,"Zinc finger, C2H2 type",422,444,1,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF00096,"Zinc finger, C2H2 type",618,640,10,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF00096,"Zinc finger, C2H2 type",560,582,38,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF00096,"Zinc finger, C2H2 type",674,696,10,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF13912,C2H2-type zinc finger,341,364,0.75,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q29R10,792a4b905e6190ca17420ba9a5dd331d,1283,Pfam,PF13912,C2H2-type zinc finger,474,485,160,T,12/5/2026,IPR013087,Zinc finger C2H2-type,-,-
Q7JZB4,b01fc4a44a37ee22e26673a1440dd0d7,369,Pfam,PF00483,Nucleotidyl transferase,13,242,7.50E-57,T,12/5/2026,IPR005835,Nucleotidyl transferase domain,-,-
Q7JZB4,b01fc4a44a37ee22e26673a1440dd0d7,369,Pfam,PF25087,GMPPB C-terminal domain,259,368,6.00E-40,T,12/5/2026,IPR056729,"Mannose-1-phosphate guanyltransferase, C-terminal domain",-,-
Q9VTM5,3b7d1f2b4a225b3adf115831bb7ac3d8,330,Pfam,PF00398,Ribosomal RNA adenine dimethylase,31,286,4.70E-36,T,12/5/2026,IPR001737,Ribosomal RNA adenine methyltransferase KsgA/Erm,-,-
O76928,a693d990b29ff89f72aa1a44834ee908,415,Pfam,PF00928,Adaptor complexes medium subunit family,163,415,8.80E-81,T,12/5/2026,IPR028565,Mu homology domain,-,-
Q7K3B9,e6ccae3d1b42fc37660c5cab1149cf6b,305,Pfam,PF05971,RNA methyltransferase,11,296,6.80E-73,T,12/5/2026,IPR010286,METTL16/RlmF family,-,-
Q9VD44,bee32c3626e0bec5d727d95012573acf,1364,Pfam,PF22600,"Poly(A) RNA polymerase, mitochondrial-like, central palm domain",936,1074,3.60E-38,T,12/5/2026,IPR054708,"Poly(A) RNA polymerase, mitochondrial-like, central palm domain",-,-
Q9VD44,bee32c3626e0bec5d727d95012573acf,1364,Pfam,PF03828,Cid1 family poly A polymerase,1163,1224,6.20E-12,T,12/5/2026,IPR002058,PAP/25A-associated,-,-
Q9VU45,5d83c4b62c35a780e2b59fb42c043ea9,284,Pfam,PF14523,Syntaxin-like protein,50,175,7.10E-24,T,12/5/2026,IPR006011,"Syntaxin, N-terminal domain",-,-
Q9VU45,5d83c4b62c35a780e2b59fb42c043ea9,284,Pfam,PF05739,SNARE domain,224,274,6.00E-11,T,12/5/2026,IPR000727,Target SNARE coiled-coil homology domain,-,-
Q9VI80,be4404e615cfb2f6590f84cfed76b259,1137,Pfam,PF01607,Chitin binding Peritrophin-A domain,112,164,2.20E-09,T,12/5/2026,IPR002557,Chitin binding domain,-,-
Q9VXB0,de65090fc6c12bffb247106544ae7369,246,Pfam,PF07933,Protein of unknown function (DUF1681),3,157,9.50E-59,T,12/5/2026,IPR012466,"NECAP, PHear domain",-,-
P13054,94771c7156f713f5975494c403755bcd,647,Pfam,PF00105,"Double treble clef zinc finger, C4 type",12,82,2.00E-23,T,12/5/2026,IPR001628,"Zinc finger, nuclear hormone receptor-type",-,-
Q8IME8,0e2fe3b5157d6c3302b549d363553197,441,Pfam,PF03126,Plus-3 domain,104,199,1.40E-16,T,12/5/2026,IPR004343,Plus-3 domain,-,-
Q8INX3,93720b3d3559ba58066c6c38c9c1e3ef,307,Pfam,PF07962,Replication Fork Protection Component Swi3,67,146,7.00E-20,T,12/5/2026,IPR012923,Chromosome segregation in meiosis protein 3,-,-
Q9W422,cfac836c98405f7fb9b1162cc44d52cf,221,Pfam,PF02099,Josephin,44,199,3.00E-21,T,12/5/2026,IPR006155,Josephin domain,-,-
Q9VKQ5,5f4e78966f5d089a3e3c49dc25c651b0,124,Pfam,PF05361,PKC-activated protein phosphatase-1 inhibitor,12,123,4.30E-07,T,12/5/2026,IPR008025,CPI-17,-,-
Q9U599,126256ae832e3715947ff4de2003e8ff,305,Pfam,PF16020,Deltamethrin resistance,84,135,1.90E-17,T,12/5/2026,IPR031973,Deltamethrin resistance protein prag01,-,-
Q9VF82,5d8010069483f4779675e1668526321a,152,Pfam,PF04051,Transport protein particle (TRAPP) component,7,149,1.10E-36,T,12/5/2026,IPR007194,Transport protein particle (TRAPP) component,-,-
Q9W0M2,f85afacf98463d48e4df07d3efc35738,436,Pfam,PF06151,Trehalose receptor,1,435,6.60E-164,T,12/5/2026,IPR009318,Gustatory receptor,-,-
Q9VBS9,562f93ed62f7a60f4e1dbdf663ca9a49,417,Pfam,PF02958,Ecdysteroid kinase-like family,48,336,2.90E-83,T,12/5/2026,IPR004119,Ecdysteroid kinase-like,-,-
M9PBX3,8ab7c141f6eb0c8daeef73254e6b9b39,624,Pfam,PF00005,ABC transporter,45,185,2.40E-24,T,12/5/2026,IPR003439,"ABC transporter-like, ATP-binding domain",-,-
M9PBX3,8ab7c141f6eb0c8daeef73254e6b9b39,624,Pfam,PF01061,ABC-2 type transporter,352,559,5.00E-36,T,12/5/2026,IPR013525,"ABC-2 type transporter, transmembrane domain",-,-
Q9VY49,5a58a70022a974b95fc889d5f8aa649b,344,Pfam,PF01683,EB module,96,153,0.0053,T,12/5/2026,IPR006149,EB domain,-,-
Q95T64,aa05a7c09b54d9f39e60ded48d1b423d,368,Pfam,PF01510,N-acetylmuramoyl-L-alanine amidase,204,328,6.80E-05,T,12/5/2026,IPR002502,N-acetylmuramoyl-L-alanine amidase domain,-,-
A1Z8Y5,bdc413deee553987937b7ba16fa3e630,152,Pfam,PF17064,Quiver family u-PAR/Ly-6-like domain,26,123,0.0027,T,12/5/2026,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like,-,-
Q8T0P4,4d5a5b54c03ce3233b0a291ce3b8fec4,351,Pfam,PF16072,Domain of unknown function (DUF4813),244,288,6.50E-05,T,12/5/2026,IPR032086,Protein of unknown function DUF4813,-,-
Q7KPA5,f1ebdaa7ec2f33ace3332a9ee5fcc764,331,Pfam,PF21180,"Topoisomerase 6 subunit A/Spo11, Toprim domain",162,325,5.20E-48,T,12/5/2026,IPR034136,"Topoisomerase 6 subunit A/Spo11, TOPRIM domain",-,-
Q7KPA5,f1ebdaa7ec2f33ace3332a9ee5fcc764,331,Pfam,PF04406,Type IIB DNA topoisomerase,53,113,9.30E-08,T,12/5/2026,IPR013049,"Spo11/DNA topoisomerase VI, subunit A, N-terminal",-,-
P20354,c9b83211d8bbbe5986a2253a154658f9,385,Pfam,PF00503,G-protein alpha subunit,23,374,5.90E-117,T,12/5/2026,IPR001019,"Guanine nucleotide binding protein, alpha subunit",-,-
P18101,3824e45873c9c7aca3862cf0874c0f2b,128,Pfam,PF00240,Ubiquitin family,3,74,8.50E-30,T,12/5/2026,IPR000626,Ubiquitin-like domain,-,-
P18101,3824e45873c9c7aca3862cf0874c0f2b,128,Pfam,PF01020,Ribosomal L40e family,78,127,7.80E-29,T,12/5/2026,IPR001975,Large ribosomal subunit protein eL40 domain,-,-
Q9V9P5,7b596d0a8c9897c7759897af04a09ada,731,Pfam,PF02897,"Prolyl oligopeptidase, N-terminal beta-propeller domain",28,439,2.80E-142,T,12/5/2026,IPR023302,"Peptidase S9A, N-terminal domain",-,-
Q9V9P5,7b596d0a8c9897c7759897af04a09ada,731,Pfam,PF00326,Prolyl oligopeptidase family,509,725,3.70E-51,T,12/5/2026,IPR001375,"Peptidase S9, prolyl oligopeptidase, catalytic domain",-,-
Q9VQ88,3f49a123453cc825ac0e5549ee12716c,77,Pfam,PF15141,Ubiquinol-cytochrome-c reductase complex assembly factor 3,1,73,1.00E-18,T,12/5/2026,IPR027896,Ubiquinol-cytochrome-c reductase complex assembly factor 3,-,-
A8JPX0,8530ad54d9bd2f7ec1eed6712856e910,550,Pfam,PF00076,RNA recognition motif,217,271,3.40E-10,T,12/5/2026,IPR000504,RNA recognition motif domain,-,-
A8JPX0,8530ad54d9bd2f7ec1eed6712856e910,550,Pfam,PF00076,RNA recognition motif,98,168,2.00E-17,T,12/5/2026,IPR000504,RNA recognition motif domain,-,-
Q9VQC0,85a5df101c2ed168031111e10f9e3448,632,Pfam,PF07690,Major Facilitator Superfamily,102,475,3.50E-37,T,12/5/2026,IPR011701,Major facilitator superfamily,-,-
P26019,3ecfe10f17a69a353ef0e8713ee7ec93,1488,Pfam,PF03104,"DNA polymerase family B, exonuclease domain",495,729,7.20E-22,T,12/5/2026,IPR006133,"DNA-directed DNA polymerase, family B, exonuclease domain",-,-
P26019,3ecfe10f17a69a353ef0e8713ee7ec93,1488,Pfam,PF00136,DNA polymerase family B,797,1238,2.20E-129,T,12/5/2026,IPR006134,"DNA-directed DNA polymerase, family B, multifunctional domain",-,-
P26019,3ecfe10f17a69a353ef0e8713ee7ec93,1488,Pfam,PF12254,DNA polymerase alpha subunit p180 N terminal,24,83,4.70E-05,T,12/5/2026,IPR024647,"DNA polymerase alpha catalytic subunit, N-terminal domain",-,-
P26019,3ecfe10f17a69a353ef0e8713ee7ec93,1488,Pfam,PF08996,DNA Polymerase alpha zinc finger,1286,1459,4.80E-29,T,12/5/2026,IPR015088,"Zinc finger, DNA-directed DNA polymerase, family B, alpha",-,-
A0A6M3QH83,e958d5f3e37fcff91411be60b63de471,839,Pfam,PF00135,Carboxylesterase family,28,538,2.80E-111,T,12/5/2026,IPR002018,"Carboxylesterase, type B",-,-
Q8SXX4,df726dab7825e629f8eb48e5c419d4ad,698,Pfam,PF00640,Phosphotyrosine interaction domain (PTB/PID),31,168,1.60E-22,T,12/5/2026,IPR006020,PTB/PI domain,-,-
Q24595,015b5e62d589067d92c7f75b6ce6811d,1293,Pfam,PF10404,Rad4 beta-hairpin domain 2,1115,1170,1.50E-05,T,12/5/2026,IPR018327,Rad4 beta-hairpin domain 2,-,-
Q24595,015b5e62d589067d92c7f75b6ce6811d,1293,Pfam,PF10405,Rad4 beta-hairpin domain 3,1177,1249,2.70E-24,T,12/5/2026,IPR018328,Rad4 beta-hairpin domain 3,-,-
Q24595,015b5e62d589067d92c7f75b6ce6811d,1293,Pfam,PF03835,Rad4 transglutaminase-like domain,929,1055,1.50E-20,T,12/5/2026,IPR018325,Rad4/PNGase transglutaminase-like fold,-,-
Q24595,015b5e62d589067d92c7f75b6ce6811d,1293,Pfam,PF10403,Rad4 beta-hairpin domain 1,1062,1111,8.40E-14,T,12/5/2026,IPR018326,Rad4 beta-hairpin domain 1,-,-
Q9NGL1,5094acbb51c1fabd1db744940651c279,203,Pfam,PF00782,"Dual specificity phosphatase, catalytic domain",74,200,1.00E-24,T,12/5/2026,IPR000340,"Dual specificity phosphatase, catalytic domain",-,-
A0A6H2EDS4,bed65b3f33c38faeb98d189bf4f1ecd6,42,Pfam,PF22859,Induced by infection,1,41,3.20E-29,T,12/5/2026,IPR055082,Induced by infection,-,-
Q9VY54,ae7dd7f1c5ccef418068f8f5c32cbc95,1222,Pfam,PF07717,Oligonucleotide/oligosaccharide-binding (OB)-fold,1071,1148,1.10E-12,T,12/5/2026,IPR011709,"DEAD-box helicase, OB fold",-,-
Q9VY54,ae7dd7f1c5ccef418068f8f5c32cbc95,1222,Pfam,PF00270,DEAD/DEAH box helicase,542,692,0.0022,T,12/5/2026,IPR011545,DEAD/DEAH-box helicase domain,-,-
Q9VY54,ae7dd7f1c5ccef418068f8f5c32cbc95,1222,Pfam,PF04408,"Helicase associated domain (HA2), winged-helix",926,953,9.40E-05,T,12/5/2026,IPR048333,"Helicase associated domain (HA2), winged-helix domain",-,-
Q9VY54,ae7dd7f1c5ccef418068f8f5c32cbc95,1222,Pfam,PF00271,Helicase conserved C-terminal domain,738,863,1.10E-08,T,12/5/2026,IPR001650,"Helicase, C-terminal domain-like",-,-
Q9VY54,ae7dd7f1c5ccef418068f8f5c32cbc95,1222,Pfam,PF21010,"Helicase associated domain (HA2), ratchet-like",955,1013,1.50E-07,T,12/5/2026,-,-,-,-
Q9VDY5,0c7df19f2d2e97fbc86d1256aca5b986,3028,Pfam,PF26723,"UNC79, C-terminal HEAT repeats",2822,3028,8.50E-50,T,12/5/2026,IPR060043,"UNC79, C-terminal domain",-,-
Q9VDY5,0c7df19f2d2e97fbc86d1256aca5b986,3028,Pfam,PF26723,"UNC79, C-terminal HEAT repeats",2358,2797,2.30E-109,T,12/5/2026,IPR060043,"UNC79, C-terminal domain",-,-
Q9VDY5,0c7df19f2d2e97fbc86d1256aca5b986,3028,Pfam,PF14776,"Protein unc-79 homolog, N-terminal region",77,599,1.10E-265,T,12/5/2026,IPR059253,"Protein unc-79 homolog, N-terminal",-,-
P91645,13c8fafb8468641456b31040f8e7cdb9,1851,Pfam,PF16905,"Voltage-dependent L-type calcium channel, IQ-associated",1357,1410,4.20E-24,T,12/5/2026,IPR031649,"Voltage-dependent L-type calcium channel, IQ-associated domain",-,-
P91645,13c8fafb8468641456b31040f8e7cdb9,1851,Pfam,PF00520,Ion transport protein,38,322,2.90E-61,T,12/5/2026,IPR005821,Ion transport domain,-,-
P91645,13c8fafb8468641456b31040f8e7cdb9,1851,Pfam,PF00520,Ion transport protein,441,676,3.80E-62,T,12/5/2026,IPR005821,Ion transport domain,-,-
P91645,13c8fafb8468641456b31040f8e7cdb9,1851,Pfam,PF00520,Ion transport protein,769,1048,7.40E-60,T,12/5/2026,IPR005821,Ion transport domain,-,-
P91645,13c8fafb8468641456b31040f8e7cdb9,1851,Pfam,PF00520,Ion transport protein,1095,1347,9.90E-64,T,12/5/2026,IPR005821,Ion transport domain,-,-
P91645,13c8fafb8468641456b31040f8e7cdb9,1851,Pfam,PF08763,Voltage gated calcium channel IQ domain,1420,1498,1.20E-23,T,12/5/2026,IPR014873,"Voltage-dependent calcium channel, alpha-1 subunit, IQ domain",-,-
Q7JVH6,981d5eb324210e0f153a10a9487964f5,311,Pfam,PF00248,Aldo/keto reductase family,19,286,4.30E-49,T,12/5/2026,IPR023210,NADP-dependent oxidoreductase domain,-,-
Q9VV47,0901ea2a7dda0723d93a8cb62dc13560,259,Pfam,PF00106,short chain dehydrogenase,6,194,5.70E-36,T,12/5/2026,IPR002347,Short-chain dehydrogenase/reductase SDR,-,-
Q9VY77,5cc336b1c69c2bfe71b947f34ec3d9c2,728,Pfam,PF00412,LIM domain,516,570,2.20E-08,T,12/5/2026,IPR001781,"Zinc finger, LIM-type",-,-
Q9VY77,5cc336b1c69c2bfe71b947f34ec3d9c2,728,Pfam,PF00412,LIM domain,581,637,1.20E-07,T,12/5/2026,IPR001781,"Zinc finger, LIM-type",-,-
Q9VY77,5cc336b1c69c2bfe71b947f34ec3d9c2,728,Pfam,PF00412,LIM domain,641,704,2.40E-06,T,12/5/2026,IPR001781,"Zinc finger, LIM-type",-,-
M9ND39,a9c050e76d5a5615d7ccef78a49b123d,144,Pfam,PF03931,"Skp1 family, tetramerisation domain",8,67,0.29,T,12/5/2026,IPR016073,"SKP1 component, POZ domain",-,-
Q4AB20,c0270d5d09a92919ea10cc4e3e08b2e0,180,Pfam,PF06477,Protein of unknown function (DUF1091),72,158,1.30E-18,T,12/5/2026,IPR010512,Protein of unknown function DUF1091,-,-
Q9VDQ0,15e1ff015046d86f15a44b6eca6979c1,562,Pfam,PF00939,Sodium:sulfate symporter transmembrane region,43,542,2.50E-47,T,12/5/2026,IPR001898,Solute carrier family 13,-,-
X2JEC6,c13c0265c615c38cfddbea0d5d6fa56d,1728,Pfam,PF20412,RALGAPB N-terminal domain,152,273,6.60E-34,T,12/5/2026,IPR046859,"Ral GTPase-activating protein subunit alpha/beta, N-terminal domain",-,-
A1ZBC4,35e1b95523dc241ceaa69da620a518f3,1471,Pfam,PF23312,Protein kinase SIK3 UBA domain,337,375,2.60E-16,T,12/5/2026,IPR057380,"Protein kinase SIK1/2/3, UBA domain",-,-
A1ZBC4,35e1b95523dc241ceaa69da620a518f3,1471,Pfam,PF00069,Protein kinase domain,41,292,5.80E-71,T,12/5/2026,IPR000719,Protein kinase domain,-,-
A1ZBC4,35e1b95523dc241ceaa69da620a518f3,1471,Pfam,PF23311,Domain of unknown function (DUF7084),858,905,4.00E-21,T,12/5/2026,IPR055511,Domain of unknown function DUF7084,-,-
Q7KTS4,41d3f434a90f338694753cd12f2165c7,438,Pfam,PF00850,Histone deacetylase domain,23,317,1.80E-85,T,12/5/2026,IPR023801,Histone deacetylase domain,-,-
Q0E8F2,2a3f3aca353c501f093f87d2f2729b5e,583,Pfam,PF13499,EF-hand domain pair,184,242,4.10E-05,T,12/5/2026,IPR002048,EF-hand domain,-,-
Q0E8F2,2a3f3aca353c501f093f87d2f2729b5e,583,Pfam,PF13499,EF-hand domain pair,114,175,3.70E-07,T,12/5/2026,IPR002048,EF-hand domain,-,-
Q0E8F2,2a3f3aca353c501f093f87d2f2729b5e,583,Pfam,PF00153,Mitochondrial carrier protein,285,369,2.30E-20,T,12/5/2026,IPR018108,"Mitochondrial carrier protein, transmembrane region",-,-
Q0E8F2,2a3f3aca353c501f093f87d2f2729b5e,583,Pfam,PF00153,Mitochondrial carrier protein,375,463,1.20E-22,T,12/5/2026,IPR018108,"Mitochondrial carrier protein, transmembrane region",-,-
Q0E8F2,2a3f3aca353c501f093f87d2f2729b5e,583,Pfam,PF00153,Mitochondrial carrier protein,471,578,5.40E-17,T,12/5/2026,IPR018108,"Mitochondrial carrier protein, transmembrane region",-,-
Q9VA51,f8c01dc92781339ab1cb74133ee46a26,390,Pfam,PF16025,Calcium-dependent calmodulin binding,21,65,1.50E-08,T,12/5/2026,-,-,-,-
Q9V3D4,1f859f954878d8e3d921847621656228,440,Pfam,PF00704,Glycosyl hydrolases family 18,24,419,2.60E-68,T,12/5/2026,IPR001223,"Glycoside hydrolase family 18, catalytic domain",-,-
Q9VEI3,d60bbd1dad3c216a3ec3df22e400876d,465,Pfam,PF08449,UAA transporter family,145,444,7.10E-46,T,12/5/2026,IPR013657,HUT1,-,-
Q9VES7,08406d24cb84b7f7c7a4d6091e4a8f43,499,Pfam,PF03015,Male sterility protein,363,455,2.60E-30,T,12/5/2026,IPR033640,"Fatty acyl-CoA reductase, C-terminal",-,-
